,id,title,genres,keywords,overview,director,cast,release_date,production_companies,runtime,popularity,budget,revenue,vote_average,vote_count,poster_path,tags
677,641,Requiem for a Dream,"['Crime', 'Drama']","['drugaddiction', 'junkie', 'heroin', 'speed', 'diet', 'unsociability', 'illegalprostitution']","['The', 'hopes', 'and', 'dreams', 'of', 'four', 'ambitious', 'people', 'are', 'shattered', 'when', 'their', 'drug', 'addictions', 'begin', 'spiraling', 'out', 'of', 'control.', 'A', 'look', 'into', 'addiction', 'and', 'how', 'it', 'overcomes', 'the', 'mind', 'and', 'body.']",['DarrenAronofsky'],"['EllenBurstyn', 'JaredLeto', 'JenniferConnelly', 'MarlonWayans', 'ChristopherMcDonald', 'LouiseLasser', 'MarciaJeanKurtz', 'JanetSarno', 'SuzanneShepherd', 'MarkMargolis', 'JoanneGordon', 'CharlotteAronofsky', 'PeterMaloney', 'DeniseDowse', 'OlgaMerediz', 'BenShenkman', 'KeithDavid', 'DylanBaker', 'BillBuell', 'DarrenAronofsky', 'LiannaPai', 'StanleyB.Herman', 'NinaZavarin', 'HeatherLitteer', 'GreggBello', ""ShaunO'Hagan"", 'JimmieRayWeeks']",2000-10-27,['ArtisanEntertainment'],102.0,6.874828,4500000,7390108.0,7.9,2525.0,/muym4jTjdLx7E6as09d1wlC3sOB.jpg,crime drama drugaddiction junkie heroin speed diet unsociability illegalprostitution the hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. a look into addiction and how it overcomes the mind and body. ellenburstyn jaredleto jenniferconnelly marlonwayans christophermcdonald louiselasser marciajeankurtz janetsarno suzanneshepherd markmargolis joannegordon charlottearonofsky petermaloney denisedowse olgamerediz benshenkman keithdavid dylanbaker billbuell darrenaronofsky liannapai stanleyb.herman ninazavarin heatherlitteer greggbello shauno'hagan jimmierayweeks darrenaronofsky artisanentertainment
678,2134,The Time Machine,"['Thriller', 'Adventure', 'Fantasy', 'ScienceFiction', 'Romance']","['londonengland', 'inventor', 'future', 'timetravel', 'dystopia', 'timemachine']","['A', 'Victorian', 'Englishman', 'travels', 'to', 'the', 'far', 'future', 'and', 'finds', 'that', 'humanity', 'has', 'divided', 'into', 'two', 'hostile', 'species.']",['GeorgePal'],"['RodTaylor', 'AlanYoung', 'YvetteMimieux', 'SebastianCabot', 'TomHelmore', 'WhitBissell', 'DorisLloyd', 'AlanYoung', 'PaulFrees']",1960-08-17,"['GeorgePalProductions', 'GalaxyFilmsInc.']",103.0,12.054356,750000,0.0,7.5,217.0,/cjmluKjmaqLfZmwMEwjki6tvLnS.jpg,thriller adventure fantasy sciencefiction romance londonengland inventor future timetravel dystopia timemachine a victorian englishman travels to the far future and finds that humanity has divided into two hostile species. rodtaylor alanyoung yvettemimieux sebastiancabot tomhelmore whitbissell dorislloyd alanyoung paulfrees georgepal georgepalproductions galaxyfilmsinc.
679,71,Billy Elliot,"['Drama', 'Comedy', 'Music']","[""workers'quarter"", 'dancingclass', 'strike', 'northernengland', 'scholarship', 'ballet']","['Set', 'against', 'the', 'background', 'of', 'the', '1984', ""Miner's"", 'Strike,', 'Billy', 'Elliot', 'is', 'an', '11', 'year', 'old', 'boy', 'who', 'stumbles', 'out', 'of', 'the', 'boxing', 'ring', 'and', 'onto', 'the', 'ballet', 'floor.', 'He', 'faces', 'many', 'trials', 'and', 'triumphs', 'as', 'he', 'strives', 'to', 'conquer', 'his', ""family's"", 'set', 'ways,', 'inner', 'conflict,', 'and', 'standing', 'on', 'his', 'toes!']",['StephenDaldry'],"['JamieBell', 'JulieWalters', 'JeanHeywood', 'JamieDraven', 'GaryLewis', 'StephenMangan', 'PatrickMalahide', 'StuartWells', 'TraceyWilkinson', 'ZoëBell', 'NicolaBlackwell', 'JanineBirkett', 'JoeRenton', 'ColinMacLachlan', 'TrevorFox', 'CharlieHardwick', 'BarbaraLeigh-Hunt']",2000-05-18,"['BBCFilms', 'TigerAspectProductions', 'StudioCanal', 'ArtsCouncilofEngland', 'WorkingTitleFilms', 'WT2Productions']",110.0,12.158424,5000000,110000000.0,7.4,774.0,/6VaP1H3MOW5jdkWqS5Q1NapCOS6.jpg,"drama comedy music workers'quarter dancingclass strike northernengland scholarship ballet set against the background of the 1984 miner's strike, billy elliot is an 11 year old boy who stumbles out of the boxing ring and onto the ballet floor. he faces many trials and triumphs as he strives to conquer his family's set ways, inner conflict, and standing on his toes! jamiebell juliewalters jeanheywood jamiedraven garylewis stephenmangan patrickmalahide stuartwells traceywilkinson zoëbell nicolablackwell janinebirkett joerenton colinmaclachlan trevorfox charliehardwick barbaraleigh-hunt stephendaldry bbcfilms tigeraspectproductions studiocanal artscouncilofengland workingtitlefilms wt2productions"
680,1636,Bedazzled,"['Fantasy', 'Comedy', 'Romance']","[""loveofone'slife"", 'wish', 'saleofsoul', 'pactwiththedevil', 'demon', 'teuflisch']","['Elliot', 'Richardson,', 'suicidal', 'techno', 'geek,', 'is', 'given', 'seven', 'wishes', 'to', 'turn', 'his', 'life', 'around', 'when', 'he', 'meets', 'up', 'with', 'a', 'very', 'seductive', 'Satan.', 'The', 'catch:', 'his', 'soul.', 'Some', 'of', 'his', 'wishes', 'include', 'a', '7', 'foot', 'basketball', 'star,', 'a', 'rock', 'star,', 'and', 'a', 'hamburger.', 'But,', 'as', 'could', 'be', 'expected,', 'the', 'Devil', 'must', 'put', 'her', 'own', 'little', 'twist', 'on', 'each', 'his', 'fantasies.']",['HaroldRamis'],"['ElizabethHurley', 'BrendanFraser', ""FrancesO'Connor"", 'OrlandoJones', 'PaulAdelstein', 'TobyHuss', 'GabrielCasseus', 'MiriamShor', 'BrianDoyle-Murray', 'JeffDoucette', 'AaronLustig']",2000-10-19,"['TwentiethCenturyFoxFilmCorporation', 'RegencyEnterprises', 'KirchMedia']",93.0,8.781588,48000000,90383208.0,5.6,526.0,/bgDOE1eyvi786a8vKV8rDwrAH6U.jpg,"fantasy comedy romance loveofone'slife wish saleofsoul pactwiththedevil demon teuflisch elliot richardson, suicidal techno geek, is given seven wishes to turn his life around when he meets up with a very seductive satan. the catch: his soul. some of his wishes include a 7 foot basketball star, a rock star, and a hamburger. but, as could be expected, the devil must put her own little twist on each his fantasies. elizabethhurley brendanfraser franceso'connor orlandojones pauladelstein tobyhuss gabrielcasseus miriamshor briandoyle-murray jeffdoucette aaronlustig haroldramis twentiethcenturyfoxfilmcorporation regencyenterprises kirchmedia"
681,4327,Charlie's Angels,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']","['martialarts', 'femalefriendship', 'millionaire', 'agent']","['Aspects', 'of', 'this', 'take', 'on', 'the', '1970s', 'hit', 'TV', 'series', 'are', 'similar', 'to', 'the', 'original', 'show', ':Angels', 'Dylan,', 'Natalie', 'and', 'Alex', 'still', 'work', 'for', 'Charlie', 'and', 'interface', 'with', 'Bosley.', 'They', 'still', 'flip', 'their', 'hair,', 'stop', 'traffic', 'with', 'a', 'smile', 'and', 'kick', 'butt.', 'The', 'differences', 'are', 'the', 'unsubtle', 'humor,', 'the', 'martial', 'arts', 'training', 'and', 'the', 'high-tech', 'premise:', 'This', 'time,', ""they're"", 'hot', 'on', 'the', 'trail', 'of', 'stolen', 'software.']",['McG'],"['CameronDiaz', 'LucyLiu', 'DrewBarrymore', 'BillMurray', 'JohnForsythe', 'SamRockwell', 'KellyLynch', 'TimCurry', 'LukeWilson', 'CrispinGlover', 'MattLeBlanc', 'TomGreen', 'LLCoolJ', 'SeanWhalen', 'MelissaMcCarthy', 'JerryTrimble']",2000-11-02,['ColumbiaPictures'],98.0,9.774985,92000000,264105545.0,5.6,1253.0,/eBzf9d09Vgq2HSVC4fIZm1QNQd.jpg,"action adventure comedy crime thriller martialarts femalefriendship millionaire agent aspects of this take on the 1970s hit tv series are similar to the original show :angels dylan, natalie and alex still work for charlie and interface with bosley. they still flip their hair, stop traffic with a smile and kick butt. the differences are the unsubtle humor, the martial arts training and the high-tech premise: this time, they're hot on the trail of stolen software. camerondiaz lucyliu drewbarrymore billmurray johnforsythe samrockwell kellylynch timcurry lukewilson crispinglover mattleblanc tomgreen llcoolj seanwhalen melissamccarthy jerrytrimble mcg columbiapictures"
682,4958,The Legend of Bagger Vance,"['Fantasy', 'Drama']","['competition', 'worldwari', 'greatdepression', 'caddy', 'savannah']","['World', 'War', 'I', 'has', 'left', 'golfer', 'Rannulph', 'Junuh', 'a', 'poker-playing', 'alcoholic,', 'his', 'perfect', 'swing', 'gone.', 'Now,', 'however,', 'he', 'needs', 'to', 'get', 'it', 'back', 'to', 'play', 'in', 'a', 'tournament', 'to', 'save', 'the', 'financially', 'ravaged', 'golf', 'course', 'of', 'a', 'long-ago', 'sweetheart.', 'Help', 'arrives', 'in', 'the', 'form', 'of', 'mysterious', 'caddy', 'Bagger', 'Vance.']",['RobertRedford'],"['MattDamon', 'BruceMcGill', 'CharlizeTheron', 'WillSmith', 'JoelGretsch', 'J.MichaelMoncrief', 'WilburFitzgerald', 'E.RogerMitchell', 'CarriePreston', 'TripHamilton', ""MichaelO'Neill"", 'PeterGerety', 'JackLemmon']",2000-11-02,"['DreamWorksSKG', 'TwentiethCenturyFoxFilmCorporation', 'WildwoodEnterprises', 'EpsilonMotionPictures', 'AlliedFilmmakers']",126.0,9.034884,80000000,39459427.0,6.4,259.0,/eNEsOEZFOstd1iXTtimbU8qsjDD.jpg,"fantasy drama competition worldwari greatdepression caddy savannah world war i has left golfer rannulph junuh a poker-playing alcoholic, his perfect swing gone. now, however, he needs to get it back to play in a tournament to save the financially ravaged golf course of a long-ago sweetheart. help arrives in the form of mysterious caddy bagger vance. mattdamon brucemcgill charlizetheron willsmith joelgretsch j.michaelmoncrief wilburfitzgerald e.rogermitchell carriepreston triphamilton michaelo'neill petergerety jacklemmon robertredford dreamworksskg twentiethcenturyfoxfilmcorporation wildwoodenterprises epsilonmotionpictures alliedfilmmakers"
683,8870,Red Planet,"['Thriller', 'Action', 'ScienceFiction']","['mars', 'future', 'astronaut', 'science', 'catastrophe']","['Astronauts', 'search', 'for', 'solutions', 'to', 'save', 'a', 'dying', 'Earth', 'by', 'searching', 'on', 'Mars,', 'only', 'to', 'have', 'the', 'mission', 'go', 'terribly', 'awry.']",['AntonyHoffman'],"['ValKilmer', 'Carrie-AnneMoss', 'BenjaminBratt', 'TomSizemore', 'SimonBaker', 'TerenceStamp', 'JessicaMorton', 'CarolineBossi', 'BobNeill']",2000-11-10,"['VillageRoadshowPictures', 'NPVEntertainment', 'WarnerBros.', 'TheCantonCompany', 'MarsProductionPty.Ltd.']",106.0,8.534176,80000000,33463969.0,5.4,271.0,/sMholOUc89LQhp0X33JZExgxupB.jpg,"thriller action sciencefiction mars future astronaut science catastrophe astronauts search for solutions to save a dying earth by searching on mars, only to have the mission go terribly awry. valkilmer carrie-annemoss benjaminbratt tomsizemore simonbaker terencestamp jessicamorton carolinebossi bobneill antonyhoffman villageroadshowpictures npventertainment warnerbros. thecantoncompany marsproductionpty.ltd."
684,681,Diamonds Are Forever,"['Adventure', 'Action', 'Thriller']","['spy', 'fight', 'secretorganization', 'satellite', 'secretagent', 'plasticsurgery', 'smuggling', 'murder', 'extortion', 'violence', 'millionaire', 'fingerprints', 'dirtbike', 'casinoowner', 'oldwomanmurdered', 'highdive', 'genderdisguise', 'aftercreditsstinger', 'mastervillain']","['Diamonds', 'are', 'stolen', 'only', 'to', 'be', 'sold', 'again', 'in', 'the', 'international', 'market.', 'James', 'Bond', 'infiltrates', 'a', 'smuggling', 'mission', 'to', 'find', 'out', 'who’s', 'guilty.', 'The', 'mission', 'takes', 'him', 'to', 'Las', 'Vegas', 'where', 'Bond', 'meets', 'his', 'archenemy', 'Blofeld.']",['GuyHamilton'],"['SeanConnery', 'JillSt.John', 'CharlesGray', 'LanaWood', 'JimmyDean', 'BruceCabot', 'PutterSmith', 'BruceGlover', 'NormanBurton', 'JosephFurst', 'BernardLee', 'DesmondLlewelyn', 'LoisMaxwell', 'MarcLawrence', 'LaurenceNaismith', 'LeonardBarr', 'MargaretLacey', 'DaviddeKeyser', 'DavidBauer', 'SidHaig', 'LolaLarson', 'TrinaParks', 'ValeriePerrine', 'PhilipEttington']",1971-12-13,"['UnitedArtists', 'EonProductions', 'Danjaq']",120.0,12.00491,7200000,116019547.0,6.3,562.0,/viPjZ3JCOahcfNCcVhiPExusJoZ.jpg,adventure action thriller spy fight secretorganization satellite secretagent plasticsurgery smuggling murder extortion violence millionaire fingerprints dirtbike casinoowner oldwomanmurdered highdive genderdisguise aftercreditsstinger mastervillain diamonds are stolen only to be sold again in the international market. james bond infiltrates a smuggling mission to find out who’s guilty. the mission takes him to las vegas where bond meets his archenemy blofeld. seanconnery jillst.john charlesgray lanawood jimmydean brucecabot puttersmith bruceglover normanburton josephfurst bernardlee desmondllewelyn loismaxwell marclawrence laurencenaismith leonardbarr margaretlacey daviddekeyser davidbauer sidhaig lolalarson trinaparks valerieperrine philipettington guyhamilton unitedartists eonproductions danjaq
685,8871,How the Grinch Stole Christmas,"['Family', 'Comedy', 'Fantasy']","['holiday', 'christmasparty', 'newlove', 'santaclaus', 'village', 'kidsandfamily']","['Inside', 'a', 'snowflake', 'exists', 'the', 'magical', 'land', 'of', 'Whoville.', 'In', 'Whoville,', 'live', 'the', 'Whos,', 'an', 'almost', 'mutated', 'sort', 'of', 'Munchkin-like', 'people.', 'All', 'the', 'Whos', 'love', 'Christmas,', 'yet', 'just', 'outside', 'of', 'their', 'beloved', 'Whoville', 'lives', 'the', 'Grinch.', 'The', 'Grinch', 'is', 'a', 'nasty', 'creature', 'that', 'hates', 'Christmas,', 'and', 'plots', 'to', 'steal', 'it', 'away', 'from', 'the', 'Whos,', 'whom', 'he', 'equally', 'abhors.', 'Yet', 'a', 'small', 'child,', 'Cindy', 'Lou', 'Who,', 'decides', 'to', 'try', 'befriending', 'the', 'Grinch.']",['RonHoward'],"['JimCarrey', 'TaylorMomsen', 'JeffreyTambor', 'ChristineBaranski', 'BillIrwin', 'MollyShannon', 'ClintHoward', 'JoshRyanEvans', 'MindySterling', 'RachelWinfree', 'RanceHoward', 'JeremyHoward', 'T.J.Thyne', 'LaceyKohl', 'NadjaPionilla', 'SuzanneKrull', 'AnthonyHopkins']",2000-11-17,"['ImagineEntertainment', 'UniversalPictures']",104.0,11.642462,123000000,345141403.0,6.2,1440.0,/uOWOw8ZTkGQqx6qkNPhG9AovFJW.jpg,"family comedy fantasy holiday christmasparty newlove santaclaus village kidsandfamily inside a snowflake exists the magical land of whoville. in whoville, live the whos, an almost mutated sort of munchkin-like people. all the whos love christmas, yet just outside of their beloved whoville lives the grinch. the grinch is a nasty creature that hates christmas, and plots to steal it away from the whos, whom he equally abhors. yet a small child, cindy lou who, decides to try befriending the grinch. jimcarrey taylormomsen jeffreytambor christinebaranski billirwin mollyshannon clinthoward joshryanevans mindysterling rachelwinfree rancehoward jeremyhoward t.j.thyne laceykohl nadjapionilla suzannekrull anthonyhopkins ronhoward imagineentertainment universalpictures"
686,2669,The Bounty,"['Action', 'Drama', 'History']","['femalenudity', 'exoticisland', 'mutiny', 'lake', 'nudity', 'sailing', 'ship', 'adventure', 'tahiti', 'murder', 'pregnancy', 'greatbarrierreef', 'sailor', 'nativepeoples', 'stormatsea', 'whipping', 'britishsailor', 'basedontrueevents', 'fiji']","['The', 'familiar', 'story', 'of', 'Lieutenant', 'Bligh,', 'whose', 'cruelty', 'leads', 'to', 'a', 'mutiny', 'on', 'his', 'ship.', 'This', 'version', 'follows', 'both', 'the', 'efforts', 'of', 'Fletcher', 'Christian', 'to', 'get', 'his', 'men', 'beyond', 'the', 'reach', 'of', 'British', 'retribution,', 'and', 'the', 'epic', 'voyage', 'of', 'Lieutenant', 'Bligh', 'to', 'get', 'his', 'loyalists', 'safely', 'to', 'East', 'Timor', 'in', 'a', 'tiny', 'lifeboat.']",['RogerDonaldson'],"['MelGibson', 'AnthonyHopkins', 'LaurenceOlivier', 'EdwardFox', 'DanielDay-Lewis', 'BernardHill', 'PhilDavis', 'LiamNeeson', 'WiKukiKaa', 'TevaiteVernette', 'PhilipMartinBrown', 'SimonChandler', 'MalcolmTerris', 'SimonAdams', 'JohnSessions', 'AndrewWilde', 'NeilMorrissey', 'RichardGraham', 'DexterFletcher', 'PeteLee-Wilson', 'JonGadsby', 'BrendanConroy', 'BarryDransfield', 'SteveFletcher', 'JackMay', 'MaryKauila', 'SharonBower', 'Tavana']",1984-05-04,['DinoDeLaurentiisCompany'],132.0,7.492912,25000000,8613462.0,6.5,109.0,/hXFXIc6F4NXI5emWCKcUwqEPjIZ.jpg,"action drama history femalenudity exoticisland mutiny lake nudity sailing ship adventure tahiti murder pregnancy greatbarrierreef sailor nativepeoples stormatsea whipping britishsailor basedontrueevents fiji the familiar story of lieutenant bligh, whose cruelty leads to a mutiny on his ship. this version follows both the efforts of fletcher christian to get his men beyond the reach of british retribution, and the epic voyage of lieutenant bligh to get his loyalists safely to east timor in a tiny lifeboat. melgibson anthonyhopkins laurenceolivier edwardfox danielday-lewis bernardhill phildavis liamneeson wikukikaa tevaitevernette philipmartinbrown simonchandler malcolmterris simonadams johnsessions andrewwilde neilmorrissey richardgraham dexterfletcher petelee-wilson jongadsby brendanconroy barrydransfield stevefletcher jackmay marykauila sharonbower tavana rogerdonaldson dinodelaurentiiscompany"
687,2609,"Planes, Trains and Automobiles",['Comedy'],"['thanksgiving', 'receptionist', 'slob', 'st.louismissouri', 'doubletake', ""o'hareairportchicago"", 'chatterbox', '\xa0wichitakansas', 'speedingticket', 'chewingtobacco', 'creditcardfraud', 'statetrooper', 'searstowerchicago', 'unlikelyfriendship', 'aftercreditsstinger']","['A', 'man', 'must', 'struggle', 'to', 'travel', 'home', 'for', 'Thanksgiving,', 'with', 'an', 'obnoxious', 'slob', 'of', 'a', 'shower', 'ring', 'salesman', 'his', 'only', 'companion.']",['JohnHughes'],"['SteveMartin', 'JohnCandy', 'LailaRobins', 'MichaelMcKean', 'DylanBaker', 'KevinBacon', 'OliviaBurnette', 'CarolBruce', 'DianaDouglas', 'MartinFerrero', 'LarryHankin', 'RichardHerd', 'SusanKellermann', 'SusanIsaacs', 'JohnRandolphJones']",1987-11-26,['ParamountPictures'],93.0,9.420183,0,49230280.0,7.1,567.0,/t7Rrs11VNjWAi8loMLhRe94gesE.jpg,"comedy thanksgiving receptionist slob st.louismissouri doubletake o'hareairportchicago chatterbox  wichitakansas speedingticket chewingtobacco creditcardfraud statetrooper searstowerchicago unlikelyfriendship aftercreditsstinger a man must struggle to travel home for thanksgiving, with an obnoxious slob of a shower ring salesman his only companion. stevemartin johncandy lailarobins michaelmckean dylanbaker kevinbacon oliviaburnette carolbruce dianadouglas martinferrero larryhankin richardherd susankellermann susanisaacs johnrandolphjones johnhughes paramountpictures"
688,708,The Living Daylights,"['Action', 'Adventure', 'Thriller']","['londonengland', 'smugglingofarms', 'prison', 'england', 'assassination', 'spy', 'falselyaccused', 'secretidentity', 'countryestate', 'armsdeal', 'russia', 'drugtraffic', 'secretmission', 'secretintelligenceservice', 'kgb', 'villain', 'renegade', 'specialcar', 'tangiermorocco', 'bigwheel', 'pipeline', 'cello', 'orchestra', 'freedomfighter', 'czechoslovakia', 'bratislava', 'afghanistan', 'airplane', 'schlossschönbrunn', 'escape', 'moscow', 'vienna']","['James', 'Bond', 'helps', 'a', 'Russian', 'General', 'escape', 'into', 'the', 'west.', 'He', 'soon', 'finds', 'out', 'that', 'the', 'KGB', 'wants', 'to', 'kill', 'him', 'for', 'helping', 'the', 'General.', 'A', 'little', 'while', 'later', 'the', 'General', 'is', 'kidnapped', 'from', 'the', 'Secret', 'Service', 'leading', '007', 'to', 'be', 'suspicious.']",['JohnGlen'],"['TimothyDalton', ""Maryamd'Abo"", 'JeroenKrabbé', 'JoeDonBaker', 'JohnRhys-Davies', 'ArtMalik', 'AndreasWisniewski', 'ThomasWheatley', 'DesmondLlewelyn', 'RobertBrown', 'GeoffreyKeen', 'WalterGotell', 'CarolineBliss', 'JohnTerry', 'VirginiaHey', 'JohnBowe', 'JulieT.Wallace', 'BelleAvery', 'CatherineRabett', 'DuliceLiecier', 'NadimSawalha', 'AlanTalbot', 'CarlRigg', 'TonyCyrus', 'AtikMohamed', 'MichaelMoor', 'SumarKhan', 'KenSharrock', 'PeterPorteous', 'AntonyCarrick', 'FrederickWarder', 'GlynBaker', 'ScottHoxby', 'BillWeston', 'RichardCubison']",1987-06-29,"['UnitedArtists', 'EonProductions']",130.0,12.189038,40000000,191185897.0,6.2,447.0,/yEryMe58dx7zm1QBhQFeuYcv2aH.jpg,action adventure thriller londonengland smugglingofarms prison england assassination spy falselyaccused secretidentity countryestate armsdeal russia drugtraffic secretmission secretintelligenceservice kgb villain renegade specialcar tangiermorocco bigwheel pipeline cello orchestra freedomfighter czechoslovakia bratislava afghanistan airplane schlossschönbrunn escape moscow vienna james bond helps a russian general escape into the west. he soon finds out that the kgb wants to kill him for helping the general. a little while later the general is kidnapped from the secret service leading 007 to be suspicious. timothydalton maryamd'abo jeroenkrabbé joedonbaker johnrhys-davies artmalik andreaswisniewski thomaswheatley desmondllewelyn robertbrown geoffreykeen waltergotell carolinebliss johnterry virginiahey johnbowe juliet.wallace belleavery catherinerabett duliceliecier nadimsawalha alantalbot carlrigg tonycyrus atikmohamed michaelmoor sumarkhan kensharrock peterporteous antonycarrick frederickwarder glynbaker scotthoxby billweston richardcubison johnglen unitedartists eonproductions
689,1857,The Transformers: The Movie,['Animation'],"['toy', 'transformation', 'basedontoy', 'transformers', 'robots', 'intergalacticwar']","['The', 'Autobots', 'must', 'stop', 'a', 'colossal', 'planet-consuming', 'robot', 'who', 'goes', 'after', 'the', 'Autobot', 'Matrix', 'of', 'Leadership.', 'At', 'the', 'same', 'time,', 'they', 'must', 'defend', 'themselves', 'against', 'an', 'all-out', 'attack', 'from', 'the', 'Decepticons.']",['NelsonShin'],"['JuddNelson', 'PeterCullen', 'FrankWelker', 'LeonardNimoy', 'OrsonWelles', 'EricIdle', 'RobertStack', 'NormanAlden', 'JackAngel', 'MichaelBell', 'GreggBerger', 'SusanBlu', 'LionelStander', 'JohnMoschitta,Jr.', 'BusterJones', 'PaulEiding', 'NeilRoss', 'ScatmanCrothers', 'CaseyKasem', 'DanGilvezan', 'CoreyBurton', 'RogerC.Carmel', 'StanleyJones', 'ChrisLatta', 'ArthurBurghardt', 'RogerC.Carmel', 'DonMessick', 'CoreyBurton', 'EdGilbert', 'CliveRevill', 'HalRayle', 'DavidMendenhall', 'VictorCaroli']",1986-08-08,"['DeLaurentiisEntertainmentGroup(DEG)', 'MarvelProductions', 'Hasbro', 'SunbowProductions']",84.0,6.759181,6000000,5849647.0,7.1,134.0,/yGuQ2lz41EgjbnPeimXR9klTOoq.jpg,"animation toy transformation basedontoy transformers robots intergalacticwar the autobots must stop a colossal planet-consuming robot who goes after the autobot matrix of leadership. at the same time, they must defend themselves against an all-out attack from the decepticons. juddnelson petercullen frankwelker leonardnimoy orsonwelles ericidle robertstack normanalden jackangel michaelbell greggberger susanblu lionelstander johnmoschitta,jr. busterjones pauleiding neilross scatmancrothers caseykasem dangilvezan coreyburton rogerc.carmel stanleyjones chrislatta arthurburghardt rogerc.carmel donmessick coreyburton edgilbert cliverevill halrayle davidmendenhall victorcaroli nelsonshin delaurentiisentertainmentgroup(deg) marvelproductions hasbro sunbowproductions"
690,2604,Born on the Fourth of July,"['Drama', 'War']","['vietnamveteran', 'posttraumaticstressdisorder', 'bar', '1970s', 'wheelchair', 'vietnamwar', 'desert', 'spitintheface', 'drunkenness', '1950s', '1960s']","['The', 'biography', 'of', 'Ron', 'Kovic.', 'Paralyzed', 'in', 'the', 'Vietnam', 'war,', 'he', 'becomes', 'an', 'anti-war', 'and', 'pro-human', 'rights', 'political', 'activist', 'after', 'feeling', 'betrayed', 'by', 'the', 'country', 'he', 'fought', 'for.']",['OliverStone'],"['TomCruise', 'RaymondJ.Barry', 'CarolineKava', 'HollyMarieCombs', 'KyraSedgwick', 'TomBerenger', 'RobCamilletti', 'StephenBaldwin', 'MarkMoses', 'VivicaA.Fox', 'LiliTaylor', 'JerryLevine', 'FrankWhaley', 'WillemDafoe', 'JoshEvans', 'BobGunton', 'CordeliaGonzález', 'TonyFrank', 'JayneHaynes', 'AnneBobby', 'RichardPanebianco', 'TomSizemore', 'MichaelWincott', 'MikeStarr', 'EdLauter', 'DanielBaldwin', 'BrianTarantina', 'DaleDye', 'NormaMoore', 'StaceyMoseley', 'OliverStone', 'SeanStone', 'JennavonOy', 'EllenPasternack', 'JoyZapata']",1989-12-20,"['UniversalPictures', 'Ixtlan']",145.0,13.617646,14000000,161001698.0,6.7,403.0,/iAUSzQNpxf9fX1EvhNbeguo6aVA.jpg,"drama war vietnamveteran posttraumaticstressdisorder bar 1970s wheelchair vietnamwar desert spitintheface drunkenness 1950s 1960s the biography of ron kovic. paralyzed in the vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for. tomcruise raymondj.barry carolinekava hollymariecombs kyrasedgwick tomberenger robcamilletti stephenbaldwin markmoses vivicaa.fox lilitaylor jerrylevine frankwhaley willemdafoe joshevans bobgunton cordeliagonzález tonyfrank jaynehaynes annebobby richardpanebianco tomsizemore michaelwincott mikestarr edlauter danielbaldwin briantarantina daledye normamoore staceymoseley oliverstone seanstone jennavonoy ellenpasternack joyzapata oliverstone universalpictures ixtlan"
